custom/avg_speed,custom/CPM,custom/collision_num,custom/total_reward,custom/mean_reward,custom/collision_rate,custom/episode_length,custom/total_distance,custom/collision_interval,custom/collision_speed,time/num_timesteps,custom/routes_completed,custom/avg_center_dev,custom/CPS,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_gt_rew_mean,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss
,,,,,,,,,,,,,,28,4096,,,132.48275862068965,141,0,18.835234,,,,,,,,,,
15.428692772359717,10.506783505386524,15,69.98823147174181,0.20954560320880783,0.5,334,95.17660656920634,856,2.196438664482649,4175,0.248,0.6685275895287829,0.0029940119760479044,,,,,,,,,0.0146818245,7.481189376e-05,40,0.79737189412117,3.9060071066021917,-3.3122221380472183,1.2613945007324219,0.2,0.16689453125,-0.030473519657971338
15.935618707287514,,15,26.227623335690204,0.1821362731645153,0.4838709677419355,144,42.273241724353284,,,4318,0.9090909090909091,0.6048845812553342,,,,,,,,,,,,,,,,,,,
12.244173073281075,,15,28.15071246966292,0.1563928470536829,0.46875,180,40.62236119946465,,,4497,0.8604651162790697,0.6749934173055983,,,,,,,,,,,,,,,,,,,
8.824919631114312,79.79575295389418,16,-2.0371813231663607,-0.026456900300861827,0.48484848484848486,77,12.531995287741665,401,3.2798503664273584,4573,0.28888888888888886,0.8774887870337942,0.012987012987012988,,,,,,,,,,,,,,,,,,
14.301064868126323,,16,69.10395695716872,0.25689203329802496,0.47058823529411764,269,71.00033579044975,,,4841,0.11551155115511551,0.6487929979385777,,,,,,,,,,,,,,,,,,,
10.783480115903107,,16,25.726076430649456,0.16078797769155911,0.45714285714285713,160,31.780811551682405,,,5000,0.7142857142857143,0.666341520294968,,,,,,,,,,,,,,,,,,,
10.274935197285219,61.03544492952465,17,14.651404775748091,0.1703651718110243,0.4722222222222222,86,16.383922508546675,515,5.38407731281639,5085,0.10625,0.26995950984234335,0.011627906976744186,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,29,5120,5,21.60497461111111,141.25,175,,,,,,,,,,,,
,,,,,,,,,,,,,,29,5120,,,141.25,175,0,21.60497461111111,,,,,,,,,,
11.738111496197222,,17,26.88850270515266,0.16700933357237677,0.4594594594594595,161,34.85140818870559,,,5245,0.17180616740088106,0.689070432746444,,,,,,,,,,0.01431104,6.9091584e-05,50,0.7575723826885223,2.194843157194555,-3.2765719056129456,0.14633360505104065,0.2,0.1455078125,-0.03338573419605382
14.72904840362853,,17,47.557129786876466,0.20410785316255994,0.4473684210526316,233,63.33616137064564,,,5477,0.21978021978021978,0.6083984372076702,,,,,,,,,,,,,,,,,,,
14.267570428635139,,17,14.838259360942011,0.13489326691765466,0.4358974358974359,110,28.843928337097168,,,5586,0.6363636363636364,1.0745172624719348,,,,,,,,,,,,,,,,,,,
10.504270870669899,,17,26.540032387842764,0.2057366851770757,0.425,129,24.892244815780032,,,5714,0.07062146892655367,0.35794607622369984,,,,,,,,,,,,,,,,,,,
12.26609448182217,,17,30.510504192090558,0.24605245316202062,0.4146341463414634,124,28.019075464378147,,,5837,0.6170212765957447,0.6397356054425256,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,29,6144,6,22.534945853658535,142.3658536585366,208,,,,,,,,,,,,
,,,,,,,,,,,,,,29,6144,,,142.3658536585366,208,0,22.534945853658535,,,,,,,,,,
15.305748025580666,,17,98.9061589893384,0.29791011743776624,0.40476190476190477,332,93.82909200583163,,,6168,0.16323024054982818,0.4732653279157492,,,,,,,,,,0.014829837,6.360196096000001e-05,60,0.8447298854589462,2.7306757502257826,-3.28061279207468,0.7146868705749512,0.2,0.1791015625,-0.030250950815388932
